# Échantillon « alternance » — 22 août 2026, combats 1552052456 et 1552052503.
# `wakfu.log` SEUL, session entière depuis son `log path=`, dans l'ordre EXACT
# du fichier (ADR 0008). Deux clients depuis la même installation launcher.
# Produit par `tools/capture-multi-account.sh` : noms des Personnages joués,
# ID d'entité, chemins et IP locale anonymisés, et canaux filtrés en liste
# blanche — aucune retouche à la main, contrairement à `revive2`.
#
# ⚠️ Les alias sont PAR CAPTURE : ici PJ1 est l'Eniripsa (breed 7) et PJ2
# l'Enutrof (breed 3). Ce sont les mêmes personnages que PJ4 et PJ3 de
# `revive2-2026-08-21`, dans l'autre sens. Leurs ID d'entité, eux, sont stables
# d'un jour à l'autre — `ENTITE2` et `ENTITE3` ici — ce qui reprolonge l'ADR
# 0002 à travers un redémarrage de PC.
#
# CE QUE CET ÉCHANTILLON ÉTABLIT
#
#  1. LE COMPTAGE TOMBE JUSTE CONTRE UNE VÉRITÉ TERRAIN NOTÉE À LA MAIN.
#     Combat 1552052456 : 12 lignes `reportée` brutes, `k=2`, donc 6 fins de
#     tour — et Damien a joué 3 rounds complets à deux personnages, soit
#     exactement 6 tours. C'est la première vérification de la règle de lecture
#     de `k` hors des fixtures, sur de vrais pseudos et de vrais ID d'entité.
#     Le Tour courant y va de 1 à 4, un cran par bouclage.
#
#  2. LES DEUX CLIENTS ÉCRIVENT EN ALTERNANCE — ce qui CONTREDIT `revive2`.
#     Les deux copies de chaque frontière sont à 3-47 ms et 1 à 8 lignes
#     d'écart, là où `revive2` les avait à 345 lignes, par blocs. Le phénomène
#     des blocs ne s'est donc PAS reproduit sur une seconde session, même
#     installation, mêmes personnages. Conséquence : la règle « `k` monte → on
#     rejoue le combat » n'est pas exercée ici — `k` monte de 1 à 2 pendant la
#     rafale d'ouverture, 12 s avant la première frontière, ce qui est le chemin
#     nominal de l'ADR 0009. La réserve du ticket sur le mécanisme des blocs
#     reste donc entière, avec maintenant une session pour et une contre.
#
#  3. LES ENTITÉS N'ARRIVENT PAS ENSEMBLE, mesuré une fois de plus : PJ1
#     rejoint à 14:29:53,248 et PJ2 à 14:29:55,749, 2,5 s plus tard. Lire `k`
#     comme le nombre d'entités jouées vues donnerait 1, et l'overlay deux fois
#     trop rapide.
#
#  4. LES DEUX COPIES D'UNE FRONTIÈRE NE PORTENT PAS LA MÊME VALEUR : `59` puis
#     `60` à 3 ms, `123` puis `124` à 17 ms. Dédupliquer sur le texte est faux.
#
#  5. UNE INVOCATION EST DANS LE ROSTER, PAS DANS LA ROTATION. Le `Phorreur`
#     du premier combat porte `obstacleId : 3` et `isControlledByAI=true`, et
#     n'a fait avancer aucun tour.
#
# CE QU'IL PORTE ET QUI EST HORS PÉRIMÈTRE — le combat 1552052503
#
#  6. UN CLIENT FERMÉ PUIS RELANCÉ EN PLEIN COMBAT. Il écrit
#     `Reason : {Quit Request From Client}` puis `{UI Closed}` à 33 ms, un
#     nouveau `log path=`, et en rejoignant il RÉÉMET UNE RAFALE `[_FL_]`
#     ENTIÈRE du même `fightId`, invocation comprise — ce que la grammaire
#     disait ignorer. Trois conséquences, toutes visibles ici : le marqueur
#     d'arrêt d'un seul client referme le combat alors que l'autre y est encore
#     (le `End fight` n'arrive que 29 s plus tard) ; le nouveau `log path=`
#     déplace la borne de session APRÈS l'ouverture du combat ; et la rafale du
#     rejoignant est une copie de plus, donc `k` se lit à 3 pour deux clients.
#     Le cas est ÉCARTÉ DU PÉRIMÈTRE — les fenêtres du jeu ne sont pas censées
#     se fermer en plein combat. Voir « Points de rupture connus ».
#
#  7. DEUX MONSTRES HOMONYMES dans un vrai log : deux `Mama Wapin`, `ENTITE5`
#     et `ENTITE6`. Le nom n'est pas un identifiant, et l'ID les sépare.
#
# Réserve : aucun pseudo à apostrophe ni à tiret, ici non plus. Rien ne teste
# encore ce qu'un nom comme `Thor'Rompiche` subit dans une ligne de combat.
 WARN 14:43:45,389 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:43:45,390 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:43:45,391 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:43:45,391 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:43:46,354 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:43:46,354 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 INFO 14:43:48,407 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251980201558016
 INFO 14:43:48,407 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251980201558016
 INFO 14:43:48,408 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251980201558016
 INFO 14:43:48,419 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252014561296384
 INFO 14:43:48,419 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252014561296384
 INFO 14:43:48,420 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252014561296384
 INFO 14:44:05,551 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684044804
 INFO 14:44:05,551 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684044804
 INFO 14:44:14,657 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251997381492736
 INFO 14:44:14,657 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251997381492736
 INFO 14:44:14,658 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251997381492736
 INFO 14:44:34,798 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251705324371978
 INFO 14:44:38,823 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579712 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:44:38,823 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579712 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:44:40,838 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739683979272
 INFO 14:44:40,838 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739683979272
 INFO 14:44:52,931 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684044801
 INFO 14:44:52,931 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684044800
 INFO 14:44:58,974 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251688144371713
 INFO 14:45:00,987 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11572963 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:45:00,987 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11572963 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:45:31,173 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251774043521025
 INFO 14:45:31,173 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251774043521025
 INFO 14:46:19,488 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579727 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:46:19,488 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579727 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:46:44,660 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859943260160
 INFO 14:46:44,660 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251877123129344
 INFO 14:46:44,661 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251877123129344
 INFO 14:46:44,661 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859943260160
 INFO 14:46:44,661 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859943260160
 INFO 14:46:44,661 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251877123129344
 INFO 14:46:45,667 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842763390976
 INFO 14:46:47,681 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11572963 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:46:47,682 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11572963 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:46:50,701 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579735 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:46:50,701 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579735 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:47:07,829 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052664, FighterID = 11579733 à la position {Point3 : (34, 6, 1)}
 INFO 14:47:07,830 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052664, FighterID = 11579733 à la position {Point3 : (34, 6, 1)}
 INFO 14:47:30,973 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579323 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:47:30,973 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579323 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:48:08,206 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052682, FighterID = 11579733 à la position {Point3 : (3, 6, 1)}
 INFO 14:48:08,206 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052682, FighterID = 11579733 à la position {Point3 : (3, 6, 1)}
 INFO 14:48:51,470 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052692, FighterID = 11579733 à la position {Point3 : (-6, 7, 9)}
 INFO 14:48:51,470 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052692, FighterID = 11579733 à la position {Point3 : (-6, 7, 9)}
 WARN 14:48:55,495 [AWT-EventQueue-0] (cky:29) - The fight with the id 1552052697 has not been found
 WARN 14:48:55,496 [AWT-EventQueue-0] (cky:29) - The fight with the id 1552052697 has not been found
 INFO 14:49:02,594 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579733 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:49:02,594 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579733 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:49:32,782 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579715 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:49:32,782 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579715 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:49:58,958 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052697, FighterID = 11579712 à la position {Point3 : (2, 21, 1)}
 INFO 14:49:58,958 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052697, FighterID = 11579712 à la position {Point3 : (2, 21, 1)}
 INFO 14:50:14,156 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859942277125
 INFO 14:50:19,194 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579712 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:50:19,194 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579712 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:50:28,253 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052715, FighterID = 4913007 à la position {Point3 : (12, 33, 1)}
 INFO 14:50:28,253 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052715, FighterID = 4913007 à la position {Point3 : (12, 33, 1)}
ERROR 14:50:28,255 [AWT-EventQueue-0] (cFg:27) - Resource 823 at 11:32:2 already exist on client
 WARN 14:50:33,286 [AWT-EventQueue-0] (bvf:342) - [FIGHT_REFACTOR]Tentative de spawn du fighter -1706442038224131 sans connaitre sa team
 WARN 14:50:33,286 [AWT-EventQueue-0] (bvf:342) - [FIGHT_REFACTOR]Tentative de spawn du fighter -1706442038224131 sans connaitre sa team
 INFO 14:50:33,287 [AWT-EventQueue-0] (cko:37) - Starting join procedure for -1706442038224131
 INFO 14:50:33,287 [AWT-EventQueue-0] (cko:37) - Starting join procedure for -1706442038224131
 INFO 14:50:40,346 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:50:40,346 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:50:41,354 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:50:41,354 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
ERROR 14:50:42,360 [AWT-EventQueue-0] (cFg:27) - Resource 823 at 11:32:2 already exist on client
ERROR 14:50:42,361 [AWT-EventQueue-0] (cFg:27) - Resource 823 at 11:32:2 already exist on client
 WARN 14:50:47,394 [AsyncLoader-50] (Gi:59) - Unable to read file:./contents/animations/equipments/equipments.jar!/210420101.anm : JAR entry 210420101.anm not found in ./contents/animations/equipments/equipments.jar
 INFO 14:50:49,430 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052711, FighterID = 11579733 à la position {Point3 : (2, -4, 1)}
 INFO 14:50:49,430 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052711, FighterID = 11579733 à la position {Point3 : (2, -4, 1)}
 INFO 14:50:49,430 [AWT-EventQueue-0] (aVY:58) - Removing character Balise de Destruction from manager
 INFO 14:50:49,430 [AWT-EventQueue-0] (aVY:58) - Removing character Balise de Destruction from manager
 WARN 14:50:49,431 [AWT-EventQueue-0] (biX:279) - Tentative de suppression d'un CharacterInfo 0 inexistant.
 WARN 14:50:49,431 [AWT-EventQueue-0] (biX:279) - Tentative de suppression d'un CharacterInfo 0 inexistant.
 INFO 14:50:58,502 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252117640511487
 INFO 14:50:58,502 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252014561361920
 INFO 14:50:58,503 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 4596589 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:50:58,503 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 4596589 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:51:01,521 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:51:01,521 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:51:02,528 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:51:02,529 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:51:10,576 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052725, FighterID = 4913007 à la position {Point3 : (11, 33, 1)}
 INFO 14:51:10,578 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052725, FighterID = 4913007 à la position {Point3 : (11, 33, 1)}
 INFO 14:51:22,665 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473475
 INFO 14:51:22,665 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473476
 INFO 14:51:22,665 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473476
 INFO 14:51:22,665 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473475
 INFO 14:51:22,665 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473476
 INFO 14:51:22,665 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473475
 INFO 14:51:22,666 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473475
 INFO 14:51:22,666 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473476
 INFO 14:51:22,666 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473476
 INFO 14:51:22,666 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762473475
 INFO 14:51:23,672 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859942277123
 INFO 14:51:23,672 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859942277123
 INFO 14:51:23,673 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859942277123
 INFO 14:51:23,674 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859942277123
 INFO 14:51:24,680 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052728, FighterID = 11579733 à la position {Point3 : (5, -1, 2)}
 INFO 14:51:24,680 [AWT-EventQueue-0] (aXi:35) - Resynchronisation de la position d'un fighter dans notre combat.  FightID = 1552052728, FighterID = 11579733 à la position {Point3 : (5, -1, 2)}
 INFO 14:51:24,681 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842762801155
 INFO 14:51:26,697 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842763259904
 INFO 14:51:26,698 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842763259904
 INFO 14:51:26,698 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842763259904
 INFO 14:51:26,698 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842763259904
 INFO 14:51:26,698 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842763259904
 INFO 14:51:26,698 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251842763259904
 INFO 14:51:27,705 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251859943194624
 INFO 14:51:56,970 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251963021688832
 INFO 14:51:56,970 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251963021688832
 INFO 14:51:57,980 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:51:57,982 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:10,076 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252066101428224
 INFO 14:52:10,076 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252066101428224
 INFO 14:52:10,076 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252066101428224
 INFO 14:52:10,076 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2252066101428224
 INFO 14:52:13,101 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579733 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:13,101 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579733 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:14,110 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:14,110 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11273360 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:15,119 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:15,119 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
 WARN 14:52:20,160 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:20,160 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:20,160 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:20,160 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:21,168 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:21,169 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:21,169 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:21,169 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 INFO 14:52:30,238 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684110352
 INFO 14:52:30,239 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684110352
 INFO 14:52:30,239 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684110352
 INFO 14:52:30,239 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684110352
 INFO 14:52:30,239 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684110352
 INFO 14:52:30,239 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684110352
 INFO 14:52:31,246 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684175872
 INFO 14:52:31,247 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684175872
 INFO 14:52:31,247 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684175872
 INFO 14:52:31,247 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251739684175872
 INFO 14:52:33,262 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251791224242178
 INFO 14:52:33,262 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251791224242178
 INFO 14:52:33,263 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251791224242178
 INFO 14:52:33,263 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251791224242178
 INFO 14:52:39,306 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 4913007 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:39,306 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 4913007 from {Nation id=0} after a disconnection but he's not in it
 WARN 14:52:46,352 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:46,353 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:46,353 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:46,353 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:47,363 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:47,363 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:47,364 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:47,364 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:48,370 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:48,370 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:48,370 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 WARN 14:52:48,370 [AWT-EventQueue-0] (eVP:68) - Target has to be a character
 INFO 14:52:49,377 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579734 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:49,377 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579734 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:50,394 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579734 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:50,394 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579734 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:50,397 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579734 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:50,398 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579734 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:53,423 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:52:53,423 [AWT-EventQueue-0] (frH:215) - [NATION] Trying to remove 11579030 from {Nation id=0} after a disconnection but he's not in it
 INFO 14:53:01,478 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251825583456256
 INFO 14:53:01,478 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251825583456256
 INFO 14:53:01,479 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251825583456256
 INFO 14:53:01,482 [AWT-EventQueue-0] (Tc:407) - Invalid start cell for pathfind search : doesn't exist. HASHCODE : 2251825583456256
